sales_date,transaction_id,user_id,sku,product_name,size,colour,amount,store_id,region,original_transaction_id,transaction_type
2024-10-16,RTXN00003402,USER002458,LM-MAG-004,Magnesium Recovery Balm,Standard,Lavender Calm,42,STUDIO019,EU,,sale
2024-10-17,RTXN00000162,USER000121,LM-MST-005,Cooling Mist Spray,200ml,Citrus Energy,26,STUDIO038,EU,,sale
2024-10-17,RTXN00000164,USER000122,LM-WSH-007,Adaptogen Body Wash,100ml,Rose Comfort,36,STUDIO030,EU,,sale
2024-10-17,RTXN00001096,USER000799,LM-CAN-010,Ritual Grounding Candle,200ml,Lavender Calm,38,STUDIO038,NA,,sale
2024-10-17,RTXN00001214,USER000886,LM-CLO-003,Cleansing Body Cloths,Standard,Rose Comfort,18,STUDIO039,EU,,sale
2024-10-17,RTXN00001217,USER000888,LM-MST-005,Cooling Mist Spray,Standard,Lavender Calm,26,STUDIO003,NA,,sale
2024-10-17,RTXN00001245,USER000912,LM-KIT-009,PMS Comfort Kit,200ml,Citrus Energy,65,STUDIO047,EU,,sale
2024-10-17,RTXN00001647,USER001202,LM-ROL-012,Aromatherapy Roller,Standard,Rose Comfort,22,STUDIO033,NA,,sale
2024-10-17,RTXN00001868,USER001369,LM-MST-005,Cooling Mist Spray,Standard,Unscented,26,STUDIO050,EU,,sale
2024-10-17,RTXN00001976,USER001442,LM-ROL-012,Aromatherapy Roller,Travel Size,Eucalyptus Fresh,22,STUDIO048,NA,,sale
2024-10-17,RTXN00002033,USER001486,LM-CAN-010,Ritual Grounding Candle,Standard,Unscented,38,STUDIO026,NA,,sale
2024-10-17,RTXN00002416,USER001770,LM-JRN-011,Movement Journal,200ml,Lavender Calm,24,STUDIO025,EU,,sale
2024-10-17,RTXN00002512,USER001837,LM-SPF-002,SPF 50 Face Stick,Travel Size,Unscented,28,STUDIO016,EU,,sale
2024-10-17,RTXN00002522,USER001844,LM-WSH-007,Adaptogen Body Wash,100ml,Rose Comfort,36,STUDIO008,NA,,sale
2024-10-17,RTXN00002590,USER001891,LM-SPF-002,SPF 50 Face Stick,Travel Size,Citrus Energy,28,STUDIO023,NA,,sale
2024-10-17,RTXN00002893,USER002093,LM-WSH-007,Adaptogen Body Wash,100ml,Citrus Energy,36,STUDIO015,EU,,sale
2024-10-17,RTXN00002976,USER002153,LM-MST-005,Cooling Mist Spray,50ml,Unscented,26,STUDIO010,EU,,sale
2024-10-17,RTXN00003227,USER002329,LM-WSH-007,Adaptogen Body Wash,Standard,Citrus Energy,36,STUDIO012,NA,,sale
2024-10-18,RTXN00000023,USER000013,LM-MAG-004,Magnesium Recovery Balm,200ml,Unscented,42,STUDIO037,NA,,sale
2024-10-18,RTXN00000207,USER000157,LM-MAG-004,Magnesium Recovery Balm,200ml,Lavender Calm,42,STUDIO039,NA,,sale
2024-10-18,RTXN00000622,USER000459,LM-ROL-012,Aromatherapy Roller,200ml,Citrus Energy,22,STUDIO049,EU,,sale
2024-10-18,RTXN00000665,USER000487,LM-MST-005,Cooling Mist Spray,200ml,Citrus Energy,26,STUDIO023,NA,,sale
2024-10-18,RTXN00001544,USER001126,LM-KIT-009,PMS Comfort Kit,Standard,Lavender Calm,65,STUDIO034,NA,,sale
2024-10-18,RTXN00001597,USER001165,LM-SPF-002,SPF 50 Face Stick,200ml,Unscented,28,STUDIO038,NA,,sale
2024-10-18,RTXN00001701,USER001242,LM-MST-005,Cooling Mist Spray,Travel Size,Eucalyptus Fresh,26,STUDIO015,NA,,sale
2024-10-18,RTXN00001870,USER001370,LM-DEO-001,Clean Deodorant Stick,50ml,Rose Comfort,24,STUDIO001,NA,,sale
2024-10-18,RTXN00002293,USER001680,LM-MAG-004,Magnesium Recovery Balm,Standard,Unscented,42,STUDIO013,NA,,sale
2024-10-18,RTXN00003126,USER002263,LM-MST-005,Cooling Mist Spray,100ml,Lavender Calm,26,STUDIO041,NA,,sale
2024-10-18,RTXN00003230,USER002332,LM-WSH-007,Adaptogen Body Wash,200ml,Unscented,36,STUDIO037,NA,,sale
2024-10-18,RTXN00003404,USER002460,LM-JRN-011,Movement Journal,Travel Size,Lavender Calm,24,STUDIO028,EU,,sale
2024-10-19,RTXN00000177,USER000134,LM-CAN-010,Ritual Grounding Candle,200ml,Eucalyptus Fresh,38,STUDIO008,EU,,sale
2024-10-19,RTXN00000334,USER000250,LM-WSH-007,Adaptogen Body Wash,200ml,Lavender Calm,36,STUDIO006,EU,,sale
2024-10-19,RTXN00000373,USER000277,LM-MST-005,Cooling Mist Spray,50ml,Eucalyptus Fresh,26,STUDIO024,EU,,sale
2024-10-19,RTXN00000999,USER000730,LM-DEO-001,Clean Deodorant Stick,50ml,Unscented,24,STUDIO007,EU,,sale
2024-10-19,RTXN00001129,USER000825,LM-SOK-006,Muscle Soak Salts,Travel Size,Citrus Energy,32,STUDIO025,NA,,sale
2024-10-19,RTXN00001801,USER001320,LM-MST-005,Cooling Mist Spray,200ml,Lavender Calm,26,STUDIO015,EU,,sale
2024-10-19,RTXN00002282,USER001671,LM-JRN-011,Movement Journal,Travel Size,Unscented,24,STUDIO015,NA,,sale
2024-10-19,RTXN00002547,USER001859,LM-JRN-011,Movement Journal,Standard,Rose Comfort,24,STUDIO034,NA,,sale
2024-10-19,RTXN00002600,USER001897,LM-SOK-006,Muscle Soak Salts,Travel Size,Citrus Energy,32,STUDIO042,NA,,sale
2024-10-19,RTXN00002770,USER002015,LM-CAN-010,Ritual Grounding Candle,100ml,Citrus Energy,38,STUDIO016,EU,,sale
2024-10-19,RTXN00002955,USER002137,LM-SOK-006,Muscle Soak Salts,50ml,Rose Comfort,32,STUDIO019,NA,,sale
2024-10-19,RTXN00003029,USER002193,LM-MST-005,Cooling Mist Spray,Travel Size,Unscented,26,STUDIO007,EU,,sale
2024-10-19,RTXN00003044,USER002204,LM-MAG-004,Magnesium Recovery Balm,Travel Size,Lavender Calm,42,STUDIO048,NA,,sale
2024-10-19,RTXN00003223,USER002327,LM-SPF-002,SPF 50 Face Stick,Standard,Rose Comfort,28,STUDIO009,EU,,sale
2024-10-19,RTXN00003259,USER002354,LM-SOK-006,Muscle Soak Salts,Standard,Rose Comfort,32,STUDIO004,EU,,sale
2024-10-19,RTXN00003341,USER002412,LM-SPF-002,SPF 50 Face Stick,Standard,Rose Comfort,28,STUDIO013,NA,,sale
2024-10-20,RTXN00000015,USER000009,LM-SPF-002,SPF 50 Face Stick,Standard,Eucalyptus Fresh,28,STUDIO019,NA,,sale
2024-10-20,RTXN00000065,USER000048,LM-SOK-006,Muscle Soak Salts,50ml,Citrus Energy,32,STUDIO012,EU,,sale
2024-10-20,RTXN00000600,USER000443,LM-ROL-012,Aromatherapy Roller,100ml,Unscented,22,STUDIO046,EU,,sale
2024-10-20,RTXN00001041,USER000762,LM-SOK-006,Muscle Soak Salts,100ml,Eucalyptus Fresh,32,STUDIO040,NA,,sale
2024-10-20,RTXN00001106,USER000808,LM-OIL-008,Warming Body Oil,50ml,Unscented,48,STUDIO025,NA,,sale
2024-10-20,RTXN00001324,USER000968,LM-CLO-003,Cleansing Body Cloths,100ml,Rose Comfort,18,STUDIO046,NA,,sale
2024-10-20,RTXN00001614,USER001176,LM-SOK-006,Muscle Soak Salts,100ml,Rose Comfort,32,STUDIO014,NA,,sale
2024-10-20,RTXN00001638,USER001197,LM-KIT-009,PMS Comfort Kit,200ml,Unscented,65,STUDIO013,EU,,sale
2024-10-20,RTXN00001667,USER001216,LM-JRN-011,Movement Journal,Standard,Rose Comfort,24,STUDIO035,NA,,sale
2024-10-20,RTXN00001715,USER001255,LM-KIT-009,PMS Comfort Kit,Standard,Rose Comfort,65,STUDIO042,NA,,sale
2024-10-20,RTXN00002318,USER001701,LM-DEO-001,Clean Deodorant Stick,50ml,Eucalyptus Fresh,24,STUDIO048,NA,,sale
2024-10-20,RTXN00002366,USER001737,LM-DEO-001,Clean Deodorant Stick,100ml,Citrus Energy,24,STUDIO015,NA,,sale
2024-10-20,RTXN00002387,USER001750,LM-CAN-010,Ritual Grounding Candle,50ml,Rose Comfort,38,STUDIO016,NA,,sale
2024-10-20,RTXN00002748,USER002000,LM-OIL-008,Warming Body Oil,50ml,Unscented,48,STUDIO002,NA,,sale
2024-10-20,RTXN00003169,USER002289,LM-SPF-002,SPF 50 Face Stick,Travel Size,Unscented,28,STUDIO027,NA,,sale
2024-10-20,RTXN00003329,USER002404,LM-ROL-012,Aromatherapy Roller,Standard,Rose Comfort,22,STUDIO019,NA,,sale
2024-10-20,RTXN00003348,USER002417,LM-MST-005,Cooling Mist Spray,Standard,Rose Comfort,26,STUDIO012,NA,,sale
2024-10-21,RTXN00000250,USER000189,LM-JRN-011,Movement Journal,50ml,Lavender Calm,24,STUDIO016,EU,,sale
2024-10-21,RTXN00000890,USER000647,LM-KIT-009,PMS Comfort Kit,Travel Size,Rose Comfort,65,STUDIO007,NA,,sale
2024-10-21,RTXN00001052,USER000769,LM-OIL-008,Warming Body Oil,50ml,Citrus Energy,48,STUDIO023,NA,,sale
2024-10-21,RTXN00001447,USER001057,LM-SOK-006,Muscle Soak Salts,Travel Size,Eucalyptus Fresh,32,STUDIO047,NA,,sale
2024-10-21,RTXN00002004,USER001464,LM-SPF-002,SPF 50 Face Stick,Standard,Unscented,28,STUDIO031,EU,,sale
2024-10-21,RTXN00002646,USER001933,LM-WSH-007,Adaptogen Body Wash,100ml,Eucalyptus Fresh,36,STUDIO044,NA,,sale
2024-10-21,RTXN00002657,USER001941,LM-KIT-009,PMS Comfort Kit,100ml,Citrus Energy,65,STUDIO042,NA,,sale
2024-10-22,RTXN00000072,USER000054,LM-CAN-010,Ritual Grounding Candle,Standard,Unscented,38,STUDIO024,EU,,sale
2024-10-22,RTXN00000193,USER000145,LM-DEO-001,Clean Deodorant Stick,200ml,Citrus Energy,24,STUDIO008,NA,,sale
2024-10-22,RTXN00000535,USER000398,LM-OIL-008,Warming Body Oil,Standard,Citrus Energy,48,STUDIO009,NA,,sale
2024-10-22,RTXN00000658,USER000482,LM-CLO-003,Cleansing Body Cloths,Travel Size,Citrus Energy,18,STUDIO041,NA,,sale
2024-10-22,RTXN00001065,USER000779,LM-KIT-009,PMS Comfort Kit,50ml,Citrus Energy,65,STUDIO047,EU,,sale
2024-10-22,RTXN00001315,USER000963,LM-JRN-011,Movement Journal,Travel Size,Rose Comfort,24,STUDIO014,EU,,sale
2024-10-22,RTXN00001443,USER001054,LM-MAG-004,Magnesium Recovery Balm,50ml,Eucalyptus Fresh,42,STUDIO017,EU,,sale
2024-10-22,RTXN00001521,USER001109,LM-MAG-004,Magnesium Recovery Balm,Standard,Rose Comfort,42,STUDIO031,NA,,sale
2024-10-22,RTXN00002479,USER001814,LM-KIT-009,PMS Comfort Kit,Travel Size,Rose Comfort,65,STUDIO032,NA,,sale
2024-10-22,RTXN00002777,USER002020,LM-CLO-003,Cleansing Body Cloths,Travel Size,Citrus Energy,18,STUDIO026,NA,,sale
2024-10-22,RTXN00002814,USER002040,LM-KIT-009,PMS Comfort Kit,Travel Size,Unscented,65,STUDIO011,NA,,sale
2024-10-22,RTXN00002896,USER002096,LM-SPF-002,SPF 50 Face Stick,200ml,Citrus Energy,28,STUDIO050,EU,,sale
2024-10-22,RTXN00003071,USER002224,LM-ROL-012,Aromatherapy Roller,Standard,Citrus Energy,22,STUDIO014,EU,,sale
2024-10-22,RTXN00003218,USER002323,LM-WSH-007,Adaptogen Body Wash,100ml,Rose Comfort,36,STUDIO016,NA,,sale
2024-10-23,RTXN00000183,USER000137,LM-KIT-009,PMS Comfort Kit,Standard,Eucalyptus Fresh,65,STUDIO003,EU,,sale
2024-10-23,RTXN00000399,USER000297,LM-DEO-001,Clean Deodorant Stick,Standard,Unscented,24,STUDIO002,EU,,sale
2024-10-23,RTXN00000653,USER000478,LM-JRN-011,Movement Journal,100ml,Unscented,24,STUDIO005,NA,,sale
2024-10-23,RTXN00000673,USER000495,LM-SPF-002,SPF 50 Face Stick,200ml,Citrus Energy,28,STUDIO012,EU,,sale
2024-10-23,RTXN00000742,USER000541,LM-KIT-009,PMS Comfort Kit,100ml,Unscented,65,STUDIO050,EU,,sale
2024-10-23,RTXN00000867,USER000631,LM-CLO-003,Cleansing Body Cloths,100ml,Rose Comfort,18,STUDIO033,NA,,sale
2024-10-23,RTXN00001171,USER000856,LM-JRN-011,Movement Journal,50ml,Rose Comfort,24,STUDIO047,EU,,sale
2024-10-23,RTXN00001229,USER000899,LM-ROL-012,Aromatherapy Roller,100ml,Citrus Energy,22,STUDIO038,NA,,sale
2024-10-23,RTXN00001258,USER000921,LM-KIT-009,PMS Comfort Kit,Standard,Lavender Calm,65,STUDIO006,NA,,sale
2024-10-23,RTXN00001593,USER001161,LM-KIT-009,PMS Comfort Kit,50ml,Citrus Energy,65,STUDIO042,EU,,sale
2024-10-23,RTXN00001775,USER001302,LM-CAN-010,Ritual Grounding Candle,Standard,Citrus Energy,38,STUDIO019,EU,,sale
2024-10-23,RTXN00001969,USER001437,LM-CAN-010,Ritual Grounding Candle,200ml,Unscented,38,STUDIO037,EU,,sale
2024-10-23,RTXN00002960,USER002140,LM-KIT-009,PMS Comfort Kit,Travel Size,Rose Comfort,65,STUDIO042,EU,,sale
2024-10-23,RTXN00003260,USER002355,LM-MST-005,Cooling Mist Spray,100ml,Eucalyptus Fresh,26,STUDIO025,NA,,sale
2024-10-23,RTXN00003400,USER002457,LM-MAG-004,Magnesium Recovery Balm,Travel Size,Unscented,42,STUDIO009,EU,,sale
2024-10-24,RTXN00000022,USER000013,LM-MAG-004,Magnesium Recovery Balm,100ml,Citrus Energy,42,STUDIO006,NA,,sale
2024-10-24,RTXN00000648,USER000474,LM-JRN-011,Movement Journal,50ml,Citrus Energy,24,STUDIO041,EU,,sale
2024-10-24,RTXN00000833,USER000605,LM-MAG-004,Magnesium Recovery Balm,Standard,Lavender Calm,42,STUDIO001,EU,,sale
2024-10-24,RTXN00001190,USER000869,LM-ROL-012,Aromatherapy Roller,50ml,Rose Comfort,22,STUDIO021,EU,,sale
2024-10-24,RTXN00001200,USER000877,LM-MST-005,Cooling Mist Spray,200ml,Citrus Energy,26,STUDIO049,NA,,sale
2024-10-24,RTXN00001331,USER000974,LM-ROL-012,Aromatherapy Roller,Travel Size,Lavender Calm,22,STUDIO017,EU,,sale
2024-10-24,RTXN00001654,USER001206,LM-WSH-007,Adaptogen Body Wash,200ml,Citrus Energy,36,STUDIO017,NA,,sale
2024-10-24,RTXN00001949,USER001423,LM-CLO-003,Cleansing Body Cloths,Travel Size,Unscented,18,STUDIO011,EU,,sale
2024-10-24,RTXN00002283,USER001671,LM-JRN-011,Movement Journal,Travel Size,Unscented,24,STUDIO007,NA,,sale
2024-10-24,RTXN00002459,USER001802,LM-MAG-004,Magnesium Recovery Balm,Travel Size,Unscented,42,STUDIO026,EU,,sale
2024-10-24,RTXN00002719,USER001982,LM-CAN-010,Ritual Grounding Candle,200ml,Unscented,38,STUDIO042,NA,,sale
2024-10-25,RTXN00000001,USER000001,LM-OIL-008,Warming Body Oil,50ml,Rose Comfort,48,STUDIO018,EU,,sale
2024-10-25,RTXN00000100,USER000074,LM-OIL-008,Warming Body Oil,Travel Size,Rose Comfort,48,STUDIO034,EU,,sale
2024-10-25,RTXN00000228,USER000170,LM-CLO-003,Cleansing Body Cloths,200ml,Eucalyptus Fresh,18,STUDIO005,EU,,sale
2024-10-25,RTXN00000304,USER000230,LM-MAG-004,Magnesium Recovery Balm,100ml,Lavender Calm,42,STUDIO031,NA,,sale
2024-10-25,RTXN00000463,USER000347,LM-JRN-011,Movement Journal,200ml,Citrus Energy,24,STUDIO024,EU,,sale
2024-10-25,RTXN00001375,USER001008,LM-KIT-009,PMS Comfort Kit,Travel Size,Lavender Calm,65,STUDIO024,NA,,sale
2024-10-25,RTXN00001577,USER001149,LM-SPF-002,SPF 50 Face Stick,Standard,Lavender Calm,28,STUDIO013,NA,,sale
2024-10-25,RTXN00001704,USER001245,LM-WSH-007,Adaptogen Body Wash,50ml,Rose Comfort,36,STUDIO048,NA,,sale
2024-10-25,RTXN00001749,USER001283,LM-DEO-001,Clean Deodorant Stick,Travel Size,Eucalyptus Fresh,24,STUDIO031,EU,,sale
2024-10-25,RTXN00001951,USER001425,LM-KIT-009,PMS Comfort Kit,50ml,Rose Comfort,65,STUDIO050,NA,,sale
2024-10-25,RTXN00002074,USER001516,LM-DEO-001,Clean Deodorant Stick,Standard,Rose Comfort,24,STUDIO021,EU,,sale
2024-10-25,RTXN00002429,USER001779,LM-MAG-004,Magnesium Recovery Balm,Travel Size,Rose Comfort,42,STUDIO018,EU,,sale
2024-10-25,RTXN00002811,USER002039,LM-CLO-003,Cleansing Body Cloths,50ml,Lavender Calm,18,STUDIO028,EU,,sale
2024-10-25,RTXN00003164,USER002286,LM-MAG-004,Magnesium Recovery Balm,50ml,Citrus Energy,42,STUDIO010,NA,,sale
2024-10-26,RTXN00000996,USER000727,LM-CAN-010,Ritual Grounding Candle,Travel Size,Eucalyptus Fresh,38,STUDIO043,NA,,sale
2024-10-26,RTXN00001293,USER000946,LM-JRN-011,Movement Journal,100ml,Eucalyptus Fresh,24,STUDIO043,NA,,sale
2024-10-26,RTXN00001461,USER001065,LM-KIT-009,PMS Comfort Kit,Travel Size,Eucalyptus Fresh,65,STUDIO003,EU,,sale
2024-10-26,RTXN00001676,USER001221,LM-CLO-003,Cleansing Body Cloths,50ml,Rose Comfort,18,STUDIO014,NA,,sale
2024-10-26,RTXN00001716,USER001256,LM-WSH-007,Adaptogen Body Wash,200ml,Rose Comfort,36,STUDIO007,NA,,sale
2024-10-26,RTXN00002970,USER002148,LM-SPF-002,SPF 50 Face Stick,Standard,Lavender Calm,28,STUDIO042,NA,,sale
2024-10-27,RTXN00000414,USER000308,LM-CAN-010,Ritual Grounding Candle,200ml,Citrus Energy,38,STUDIO022,EU,,sale
2024-10-27,RTXN00001004,USER000734,LM-KIT-009,PMS Comfort Kit,100ml,Citrus Energy,65,STUDIO035,NA,,sale
2024-10-27,RTXN00001087,USER000794,LM-CAN-010,Ritual Grounding Candle,50ml,Citrus Energy,38,STUDIO050,EU,,sale
2024-10-27,RTXN00001626,USER001187,LM-OIL-008,Warming Body Oil,Travel Size,Lavender Calm,48,STUDIO046,EU,,sale
2024-10-27,RTXN00001657,USER001208,LM-JRN-011,Movement Journal,Travel Size,Rose Comfort,24,STUDIO011,NA,,sale
2024-10-27,RTXN00002204,USER001612,LM-OIL-008,Warming Body Oil,Standard,Citrus Energy,48,STUDIO010,EU,,sale
2024-10-27,RTXN00002701,USER001970,LM-CLO-003,Cleansing Body Cloths,100ml,Unscented,18,STUDIO003,NA,,sale
2024-10-27,RTXN00003015,USER002184,LM-OIL-008,Warming Body Oil,100ml,Eucalyptus Fresh,48,STUDIO004,EU,,sale
2024-10-27,RTXN00003039,USER002202,LM-SPF-002,SPF 50 Face Stick,Standard,Eucalyptus Fresh,28,STUDIO018,NA,,sale
2024-10-27,RTXN00003266,USER002359,LM-MST-005,Cooling Mist Spray,Standard,Eucalyptus Fresh,26,STUDIO016,NA,,sale
2024-10-28,RTXN00000128,USER000097,LM-SPF-002,SPF 50 Face Stick,50ml,Rose Comfort,28,STUDIO002,EU,,sale
2024-10-28,RTXN00000224,USER000168,LM-DEO-001,Clean Deodorant Stick,200ml,Unscented,24,STUDIO043,NA,,sale
2024-10-28,RTXN00000261,USER000198,LM-SOK-006,Muscle Soak Salts,200ml,Lavender Calm,32,STUDIO018,EU,,sale
2024-10-28,RTXN00000409,USER000304,LM-JRN-011,Movement Journal,Standard,Eucalyptus Fresh,24,STUDIO020,EU,,sale
2024-10-28,RTXN00000582,USER000432,LM-KIT-009,PMS Comfort Kit,50ml,Lavender Calm,65,STUDIO031,NA,,sale
2024-10-28,RTXN00000722,USER000529,LM-KIT-009,PMS Comfort Kit,Travel Size,Lavender Calm,65,STUDIO034,NA,,sale
2024-10-28,RTXN00001542,USER001124,LM-OIL-008,Warming Body Oil,Standard,Unscented,48,STUDIO017,NA,,sale
2024-10-28,RTXN00001622,USER001183,LM-MST-005,Cooling Mist Spray,Standard,Citrus Energy,26,STUDIO007,EU,,sale
2024-10-28,RTXN00002446,USER001791,LM-MAG-004,Magnesium Recovery Balm,100ml,Citrus Energy,42,STUDIO006,EU,,sale
2024-10-28,RTXN00002518,USER001841,LM-JRN-011,Movement Journal,Travel Size,Citrus Energy,24,STUDIO041,EU,,sale
2024-10-28,RTXN00002585,USER001886,LM-JRN-011,Movement Journal,50ml,Eucalyptus Fresh,24,STUDIO032,NA,,sale
2024-10-28,RTXN00003093,USER002240,LM-CLO-003,Cleansing Body Cloths,50ml,Unscented,18,STUDIO043,NA,,sale
2024-10-28,RTXN00003386,USER002444,LM-ROL-012,Aromatherapy Roller,200ml,Unscented,22,STUDIO041,NA,,sale
2024-10-28,RTXN00003388,USER002446,LM-ROL-012,Aromatherapy Roller,Travel Size,Eucalyptus Fresh,22,STUDIO041,EU,,sale
2024-10-29,RTXN00000145,USER000109,LM-WSH-007,Adaptogen Body Wash,100ml,Eucalyptus Fresh,36,STUDIO027,NA,,sale
2024-10-29,RTXN00000342,USER000256,LM-CLO-003,Cleansing Body Cloths,50ml,Unscented,18,STUDIO049,EU,,sale
2024-10-29,RTXN00000345,USER000258,LM-DEO-001,Clean Deodorant Stick,Travel Size,Unscented,24,STUDIO012,NA,,sale
2024-10-29,RTXN00000461,USER000345,LM-MAG-004,Magnesium Recovery Balm,50ml,Rose Comfort,42,STUDIO013,EU,,sale
2024-10-29,RTXN00001351,USER000988,LM-SOK-006,Muscle Soak Salts,100ml,Lavender Calm,32,STUDIO014,EU,,sale
2024-10-29,RTXN00001470,USER001071,LM-MAG-004,Magnesium Recovery Balm,100ml,Citrus Energy,42,STUDIO036,NA,,sale
2024-10-29,RTXN00001822,USER001336,LM-KIT-009,PMS Comfort Kit,200ml,Lavender Calm,65,STUDIO029,NA,,sale
2024-10-29,RTXN00002933,USER002123,LM-SPF-002,SPF 50 Face Stick,100ml,Citrus Energy,28,STUDIO006,EU,,sale
2024-10-29,RTXN00002967,USER002146,LM-SPF-002,SPF 50 Face Stick,50ml,Citrus Energy,28,STUDIO036,EU,,sale
2024-10-29,RTXN00003054,USER002211,LM-ROL-012,Aromatherapy Roller,Travel Size,Citrus Energy,22,STUDIO020,NA,,sale
2024-10-29,RTXN00003356,USER002422,LM-SOK-006,Muscle Soak Salts,200ml,Unscented,32,STUDIO011,EU,,sale
2024-10-30,RTXN00000293,USER000220,LM-SOK-006,Muscle Soak Salts,200ml,Unscented,32,STUDIO040,NA,,sale
2024-10-30,RTXN00000404,USER000301,LM-OIL-008,Warming Body Oil,Travel Size,Citrus Energy,48,STUDIO002,NA,,sale
2024-10-30,RTXN00000743,USER000542,LM-CLO-003,Cleansing Body Cloths,50ml,Rose Comfort,18,STUDIO042,NA,,sale
2024-10-30,RTXN00001277,USER000935,LM-SPF-002,SPF 50 Face Stick,Standard,Rose Comfort,28,STUDIO034,NA,,sale
2024-10-30,RTXN00001304,USER000953,LM-SPF-002,SPF 50 Face Stick,Travel Size,Lavender Calm,28,STUDIO015,NA,,sale
2024-10-30,RTXN00002140,USER001563,LM-MST-005,Cooling Mist Spray,200ml,Lavender Calm,26,STUDIO046,EU,,sale
2024-10-30,RTXN00002671,USER001950,LM-MAG-004,Magnesium Recovery Balm,200ml,Rose Comfort,42,STUDIO006,EU,,sale
2024-10-30,RTXN00003363,USER002429,LM-SOK-006,Muscle Soak Salts,Travel Size,Rose Comfort,32,STUDIO046,EU,,sale
2024-10-31,RTXN00000144,USER000108,LM-KIT-009,PMS Comfort Kit,Standard,Unscented,65,STUDIO037,NA,,sale
2024-10-31,RTXN00000397,USER000296,LM-JRN-011,Movement Journal,Travel Size,Lavender Calm,24,STUDIO046,EU,,sale
2024-10-31,RTXN00000714,USER000525,LM-CLO-003,Cleansing Body Cloths,Standard,Eucalyptus Fresh,18,STUDIO022,NA,,sale
2024-10-31,RTXN00000916,USER000664,LM-ROL-012,Aromatherapy Roller,100ml,Lavender Calm,22,STUDIO039,EU,,sale
2024-10-31,RTXN00000982,USER000717,LM-SPF-002,SPF 50 Face Stick,Travel Size,Lavender Calm,28,STUDIO045,NA,,sale
2024-10-31,RTXN00000994,USER000725,LM-MAG-004,Magnesium Recovery Balm,Travel Size,Unscented,42,STUDIO021,EU,,sale
2024-10-31,RTXN00001112,USER000814,LM-CAN-010,Ritual Grounding Candle,Standard,Lavender Calm,38,STUDIO034,EU,,sale
2024-10-31,RTXN00001280,USER000938,LM-OIL-008,Warming Body Oil,200ml,Rose Comfort,48,STUDIO017,NA,,sale
2024-10-31,RTXN00001571,USER001144,LM-KIT-009,PMS Comfort Kit,100ml,Lavender Calm,65,STUDIO001,NA,,sale
2024-10-31,RTXN00001784,USER001307,LM-SPF-002,SPF 50 Face Stick,200ml,Lavender Calm,28,STUDIO045,EU,,sale
2024-10-31,RTXN00002133,USER001558,LM-JRN-011,Movement Journal,50ml,Eucalyptus Fresh,24,STUDIO017,EU,,sale
2024-10-31,RTXN00002339,USER001719,LM-SOK-006,Muscle Soak Salts,Travel Size,Unscented,32,STUDIO038,NA,,sale
2024-10-31,RTXN00002473,USER001810,LM-OIL-008,Warming Body Oil,Standard,Rose Comfort,48,STUDIO014,EU,,sale
2024-10-31,RTXN00002837,USER002057,LM-CAN-010,Ritual Grounding Candle,100ml,Citrus Energy,38,STUDIO042,EU,,sale
2024-10-31,RTXN00002972,USER002149,LM-OIL-008,Warming Body Oil,Travel Size,Unscented,48,STUDIO016,EU,,sale
2024-10-31,RTXN00003314,USER002391,LM-WSH-007,Adaptogen Body Wash,100ml,Unscented,36,STUDIO002,NA,,sale
2024-10-31,RTXN00003345,USER002415,LM-SPF-002,SPF 50 Face Stick,50ml,Eucalyptus Fresh,28,STUDIO029,EU,,sale
2024-10-31,RTXN00003378,USER002438,LM-WSH-007,Adaptogen Body Wash,Travel Size,Citrus Energy,36,STUDIO015,NA,,sale
2024-11-01,RTXN00000088,USER000066,LM-MAG-004,Magnesium Recovery Balm,100ml,Eucalyptus Fresh,42,STUDIO022,EU,,sale
2024-11-01,RTXN00000386,USER000287,LM-KIT-009,PMS Comfort Kit,Travel Size,Lavender Calm,65,STUDIO018,EU,,sale
2024-11-01,RTXN00000393,USER000293,LM-CAN-010,Ritual Grounding Candle,50ml,Lavender Calm,38,STUDIO031,EU,,sale
2024-11-01,RTXN00000474,USER000354,LM-KIT-009,PMS Comfort Kit,200ml,Eucalyptus Fresh,65,STUDIO003,NA,,sale
2024-11-01,RTXN00000526,USER000393,LM-CLO-003,Cleansing Body Cloths,Travel Size,Unscented,18,STUDIO014,NA,,sale
2024-11-01,RTXN00000614,USER000453,LM-KIT-009,PMS Comfort Kit,50ml,Eucalyptus Fresh,65,STUDIO030,EU,,sale
2024-11-01,RTXN00000642,USER000470,LM-KIT-009,PMS Comfort Kit,50ml,Unscented,65,STUDIO013,EU,,sale
2024-11-01,RTXN00000685,USER000504,LM-SPF-002,SPF 50 Face Stick,200ml,Rose Comfort,28,STUDIO042,NA,,sale
2024-11-01,RTXN00001045,USER000764,LM-SPF-002,SPF 50 Face Stick,50ml,Lavender Calm,28,STUDIO013,NA,,sale
2024-11-01,RTXN00001426,USER001043,LM-MAG-004,Magnesium Recovery Balm,100ml,Unscented,42,STUDIO018,NA,,sale
2024-11-01,RTXN00001535,USER001119,LM-ROL-012,Aromatherapy Roller,50ml,Rose Comfort,22,STUDIO044,NA,,sale
2024-11-01,RTXN00001737,USER001274,LM-CLO-003,Cleansing Body Cloths,Standard,Rose Comfort,18,STUDIO034,EU,,sale
